,package,folder,file,class_name,is_dataclass,is_subclass,has_init,num_methods,num_autoassign_methods,num_ordinary_methods
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_text.py,TextTest,False,True,False,,0,10
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_text.py,MockTextTest,False,True,False,,0,3
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_text.py,TkTextTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_help_about.py,LiveDialogTest,False,True,False,,0,7
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_help_about.py,DefaultTitleTest,False,True,False,,0,3
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_help_about.py,CloseTest,False,True,False,,0,3
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_help_about.py,Dummy_about_dialog,False,False,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_help_about.py,DisplayFileTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_pathbrowser.py,PathBrowserTest,False,True,False,,0,6
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_pathbrowser.py,DirBrowserTreeItemTest,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_pathbrowser.py,PathBrowserTreeItemTest,False,True,False,,0,1
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_statusbar.py,Test,False,True,False,,0,4
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_runscript.py,ScriptBindingTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_debugobj_r.py,WrappedObjectTreeItemTest,False,True,False,,0,1
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_debugobj_r.py,StubObjectTreeItemTest,False,True,False,,0,1
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_rpc.py,CodePicklerTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_undo.py,UndoDelegatorTest,False,True,False,,0,10
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_redirector.py,InitCloseTest,False,True,False,,0,4
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_redirector.py,WidgetRedirectorTest,False,True,False,,0,13
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_autocomplete_w.py,AutoCompleteWindowTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,template.py,Test,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_zoomheight.py,Test,False,True,False,,0,4
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_config.py,IdleConfParserTest,False,True,False,,0,4
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_config.py,IdleUserConfParserTest,False,True,False,,0,7
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_config.py,IdleConfTest,False,True,False,,0,29
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_config.py,CurrentColorKeysTest,False,True,False,,0,6
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_config.py,ChangesTest,False,True,False,,0,10
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_config.py,WarningTest,False,True,False,,0,1
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_replace.py,ReplaceDialogTest,False,True,False,,0,12
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_filelist.py,FileListTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_sidebar.py,Dummy_editwin,False,False,True,,1,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_sidebar.py,LineNumbersTest,False,True,False,,0,23
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_sidebar.py,ShellSidebarTest,False,True,False,,0,25
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_run.py,ExceptionTest,False,True,False,,0,3
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_run.py,S,False,True,False,,0,6
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_run.py,MockShell,False,False,True,,0,6
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_run.py,StdInputFilesTest,False,True,False,,0,6
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_run.py,StdOutputFilesTest,False,True,False,,0,6
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_run.py,RecursionLimitTest,False,True,False,,0,4
6,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_run.py,HandleErrorTest,False,True,False,,0,1
7,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_run.py,ExecRuncodeTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_pyshell.py,FunctionTest,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_pyshell.py,PyShellFileListTest,False,True,False,,0,3
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_pyshell.py,PyShellRemoveLastNewlineAndSurroundingWhitespaceTest,False,True,False,,0,10
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_iomenu.py,IOBindingTest,False,True,False,,0,4
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_iomenu.py,FiletypesTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_browser.py,ModuleBrowserTest,False,True,False,,0,6
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_browser.py,TransformChildrenTest,False,True,False,,0,2
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_browser.py,ModuleBrowserTreeItemTest,False,True,False,,0,8
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_browser.py,ChildBrowserTreeItemTest,False,True,False,,0,8
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_browser.py,NestedChildrenTest,False,True,False,,0,1
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_search.py,SearchDialogTest,False,True,False,,0,5
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,mock_tk.py,Event,False,False,True,,0,1
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,mock_tk.py,Var,False,False,True,,2,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,mock_tk.py,Mbox_func,False,False,True,,2,0
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,mock_tk.py,Mbox,False,False,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,mock_tk.py,Text,False,False,True,,0,15
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,mock_tk.py,Entry,False,False,False,,0,1
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_multicall.py,MultiCallTest,False,True,False,,0,5
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_debugger_r.py,Test,False,True,False,,0,1
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_debugger_r.py,IdbAdapterTest,False,True,False,,0,1
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_grep.py,Dummy_searchengine,False,False,False,,0,1
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_grep.py,Dummy_grep,False,False,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_grep.py,FindfilesTest,False,True,False,,0,6
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_grep.py,Grep_itTest,False,True,False,,0,3
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_grep.py,Default_commandTest,False,True,False,,0,0
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_debugger.py,NameSpaceTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,QueryTest,False,True,False,,0,5
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,SectionNameTest,False,True,False,,0,4
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,ModuleNameTest,False,True,False,,0,4
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,GotoTest,False,True,False,,0,3
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,HelpsourceBrowsefileTest,False,True,False,,0,1
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,HelpsourcePathokTest,False,True,False,,0,5
6,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,HelpsourceEntryokTest,False,True,False,,0,1
7,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,CustomRunCLIargsokTest,False,True,False,,0,3
8,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,CustomRunEntryokTest,False,True,False,,0,1
9,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,QueryGuiTest,False,True,False,,0,6
10,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,SectionnameGuiTest,False,True,False,,0,2
11,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,ModulenameGuiTest,False,True,False,,0,2
12,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,GotoGuiTest,False,True,False,,0,2
13,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,HelpsourceGuiTest,False,True,False,,0,2
14,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_query.py,CustomRunGuiTest,False,True,False,,0,2
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_codecontext.py,DummyEditwin,False,False,True,,1,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_codecontext.py,CodeContextTest,False,True,False,,0,15
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_codecontext.py,HelperFunctionText,False,True,False,,0,2
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_percolator.py,MyFilter,False,True,True,,0,6
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_percolator.py,PercolatorTest,False,True,False,,0,12
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_history.py,StoreTest,False,True,False,,0,6
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_history.py,TextWrapper,False,False,True,,0,3
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_history.py,FetchTest,False,True,False,,0,13
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_squeezer.py,CountLinesTest,False,True,False,,0,8
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_squeezer.py,SqueezerTest,False,True,False,,0,15
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_squeezer.py,ExpandingButtonTest,False,True,False,,0,7
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_format.py,Is_Get_Test,False,True,False,,0,3
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_format.py,FindTest,False,True,False,,0,4
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_format.py,ReformatFunctionTest,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_format.py,ReformatCommentTest,False,True,False,,0,1
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_format.py,FormatClassTest,False,True,False,,0,1
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_format.py,TextWrapper,False,False,True,,0,4
6,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_format.py,Editor,False,False,True,,0,1
7,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_format.py,FormatEventTest,False,True,False,,0,6
8,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_format.py,DummyEditwin,False,False,True,,1,0
9,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_format.py,FormatRegionTest,False,True,False,,0,13
10,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_format.py,IndentsTest,False,True,False,,0,2
11,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_format.py,RstripTest,False,True,False,,0,5
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_colorizer.py,FunctionTest,False,True,False,,0,4
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_colorizer.py,ColorConfigTest,False,True,False,,0,3
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_colorizer.py,ColorDelegatorInstantiationTest,False,True,False,,0,6
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_colorizer.py,ColorDelegatorTest,False,True,False,,0,20
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_macosx.py,InitTktypeTest,False,True,False,,0,3
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_macosx.py,IsTypeTkTest,False,True,False,,0,2
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_macosx.py,SetupTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_window.py,WindowListTest,False,True,False,,0,1
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_window.py,ListedToplevelTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_hyperparser.py,DummyEditwin,False,False,True,,1,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_hyperparser.py,HyperParserTest,False,True,False,,0,12
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_autocomplete.py,DummyEditwin,False,False,True,,1,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_autocomplete.py,AutoCompleteTest,False,True,False,,0,17
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_config_key.py,ValidationTest,False,True,False,,0,12
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_config_key.py,ToggleLevelTest,False,True,False,,0,3
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_config_key.py,KeySelectionTest,False,True,False,,0,6
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_config_key.py,CancelTest,False,True,False,,0,3
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_config_key.py,HelperTest,False,True,False,,0,1
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_outwin.py,OutputWindowTest,False,True,False,,0,9
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_outwin.py,ModuleFunctionTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_pyparse.py,ParseMapTest,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_pyparse.py,PyParseTest,False,True,False,,0,16
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_scrolledlist.py,ScrolledListTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_configdialog.py,ConfigDialogTest,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_configdialog.py,ButtonTest,False,True,False,,0,4
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_configdialog.py,FontPageTest,False,True,False,,0,10
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_configdialog.py,HighPageTest,False,True,False,,0,23
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_configdialog.py,KeysPageTest,False,True,False,,0,16
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_configdialog.py,WinPageTest,False,True,False,,0,10
6,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_configdialog.py,ShedPageTest,False,True,False,,0,5
7,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_configdialog.py,ExtPageTest,False,True,False,,0,1
8,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_configdialog.py,HelpSourceTest,False,True,False,,0,10
9,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_configdialog.py,VarTraceTest,False,True,False,,0,10
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_util.py,UtilTest,False,True,False,,0,1
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_editor.py,EditorWindowTest,False,True,False,,0,3
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_editor.py,TestGetLineIndent,False,True,False,,0,3
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_editor.py,IndentAndNewlineTest,False,True,False,,0,3
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_editor.py,RMenuTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_debugobj.py,ObjectTreeItemTest,False,True,False,,0,1
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_debugobj.py,ClassTreeItemTest,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_debugobj.py,AtomicObjectTreeItemTest,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_debugobj.py,SequenceTreeItemTest,False,True,False,,0,2
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_debugobj.py,DictTreeItemTest,False,True,False,,0,2
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_calltip.py,TC,False,False,True,,0,11
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_calltip.py,Get_argspecTest,False,True,False,,0,15
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_calltip.py,Get_entityTest,False,True,False,,0,2
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_calltip.py,mock_Shell,False,False,True,,1,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_calltip.py,mock_TipWindow,False,False,True,,0,2
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_calltip.py,WrappedCalltip,False,True,False,,0,3
6,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_calltip.py,CalltipTest,False,True,False,,0,7
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_searchengine.py,Mock,False,False,True,,0,1
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_searchengine.py,GetTest,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_searchengine.py,GetLineColTest,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_searchengine.py,GetSelectionTest,False,True,False,,0,1
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_searchengine.py,ReverseSearchTest,False,True,False,,0,1
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_searchengine.py,SearchEngineTest,False,True,False,,0,6
6,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_searchengine.py,SearchTest,False,True,False,,0,2
7,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_searchengine.py,ForwardBackwardTest,False,True,False,,0,4
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_textview.py,VW,False,True,False,,0,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_textview.py,ViewWindowTest,False,True,False,,0,4
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_textview.py,AutoHideScrollbarTest,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_textview.py,ScrollableTextFrameTest,False,True,False,,0,5
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_textview.py,ViewFrameTest,False,True,False,,0,3
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_textview.py,ViewFunctionTest,False,True,False,,0,7
6,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_textview.py,ButtonClickTest,False,True,False,,0,4
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_editmenu.py,PasteTest,False,True,False,,0,5
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_autoexpand.py,DummyEditwin,False,False,True,,1,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_autoexpand.py,AutoExpandTest,False,True,False,,0,8
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_zzdummy.py,DummyEditwin,False,False,True,,1,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_zzdummy.py,ZZDummyTest,False,True,False,,0,10
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_delegator.py,DelegatorTest,False,True,False,,0,1
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_warning.py,RunWarnTest,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_warning.py,ShellWarnTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_mainmenu.py,MainMenuTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_stackviewer.py,StackBrowserTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,mock_idle.py,Func,False,False,True,,1,1
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,mock_idle.py,Editor,False,False,True,,0,2
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,mock_idle.py,UndoDelegator,False,False,False,,0,2
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_tooltip.py,ToolTipBaseTest,False,True,False,,0,2
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_tooltip.py,HovertipTest,False,True,False,,0,8
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_tree.py,TreeTest,False,True,False,,0,3
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_tree.py,TestScrollEvent,False,True,False,,0,1
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_calltip_w.py,CallTipWindowTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_searchbase.py,SearchDialogBaseTest,False,True,False,,0,14
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_help.py,HelpFrameTest,False,True,False,,0,3
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_parenmatch.py,DummyEditwin,False,False,True,,1,0
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/idlelib/idle_test,test_parenmatch.py,ParenMatchTest,False,True,False,,0,7
0,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/collections,__init__.py,_OrderedDictKeysView,False,True,False,,0,1
1,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/collections,__init__.py,_OrderedDictItemsView,False,True,False,,0,1
2,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/collections,__init__.py,_OrderedDictValuesView,False,True,False,,0,1
3,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/collections,__init__.py,_Link,False,True,False,,0,0
4,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/collections,__init__.py,OrderedDict,False,True,True,,0,22
5,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/collections,__init__.py,Counter,False,True,True,,0,29
6,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/collections,__init__.py,ChainMap,False,True,True,,0,21
7,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/collections,__init__.py,UserDict,False,True,True,,0,14
8,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/collections,__init__.py,UserList,False,True,True,,0,30
9,stdlib,/home/quimey/Documents/repos/otros/cpython/Lib/collections,__init__.py,UserString,False,True,True,,0,67
